profile,model,budget,strategy,time_seconds,useful_eflop,wasted_eflop,accepted_rollouts,extra_rollouts,reference_budget,target_fingerprint,protocol_fingerprint,run_uuid
mmlu_science__subject_college_chemistry__model=qwen2_5_3b,qwen2_5_3b,156,uniform,167.480654076,0.012210262961455104,0.0,15600,0,64,0f08e01a9256d08807c3a6a56838fb87348fcc48201120cbbdb290b91f57d5fe,5efee144cc60eeba29dd2e8ba81c234c532f28fdedb8b803410d404ae118f634,0606d8c8abe748b2a8d96c217a56d3b7
mmlu_science__subject_college_chemistry__model=qwen2_5_7b,qwen2_5_7b,10,uniform,2.013465047,0.001837118308759552,0.0,1000,0,8,7a457b3dcee08d41bee5708b5ea1f7081ea8e6b4dab5f7ca44b9674a5ebff1b2,7df0ecad2d488875936e4da84d87d39efc42e31b90fa7638ab653e0902286ad5,d582e0db04974b78b7617eb60ef03fb9
mmlu_science__subject_college_chemistry__model=qwen2_5_7b,qwen2_5_7b,24,uniform,4.44098987,0.004408822986788864,0.0,2400,0,16,39c69df2f517328b5c488fe00cc51bf376c7772f562a55ee749e58407e20dcb0,cba8c080211c8ac2bd87bd8b9829f5bcb65a18ac18bac2f7248f5d8ffe9c8ca7,b5fb1da0b0ee4651ace893735b7b23e3
mmlu_science__subject_college_chemistry__model=qwen2_5_7b,qwen2_5_7b,60,uniform,23.09788738,0.011022539867881471,0.0,6000,0,32,41a490af329ede5c9267dfa865b5fe8837ed583454a8da0f6dd344e21dcee4a6,a9e81bd235dd8e0baa9c773edc0fbe7ea6920ad80d66de42f504caf6772c2da7,d9472eb506cf4436be3ea4beae7bb6d2
mmlu_science__subject_college_chemistry__model=qwen2_5_7b,qwen2_5_7b,152,uniform,158.839444464,0.027923075305345026,0.0,15200,0,64,ebca942d21ff2fda9d0c9ce992fe4acf3c1517e6dedafdec99d4254b9ef9b893,8a2619f8e34ac8f9bc4bba3b3baa57db155fa0b6de525a3c97017de664e0c9bc,b4501c45d48e40d98b7ec4a547a97327
mmlu_science__subject_college_chemistry__model=qwen3_5_27b,qwen3_5_27b,10,uniform,1072.165046718,0.308599051707648,0.0,1000,0,8,4423e7003fbe6ea0f7f52e45f758d91eb7cfa88d3d63f05fbf6866d5459aa5ca,2982b748754a8f19e044f871461a700c3d6d0c02dd5349465886801646d443c5,177341bde76549a6a8c77dea20052446
mmlu_science__subject_college_chemistry__model=qwen3_5_27b,qwen3_5_27b,26,uniform,2405.338088017,0.8037214384640604,0.0,2600,0,16,47fc984da5c4c7efb0d9ccb7dd4f719fe266bfd18e152424199ea6ac0dff3142,6763b30bed155213ca478ceec19aae7442ba2d1e66f23d757bb2a921f34456b1,622d08c71fa847fc907ea67a73cd2fcf
mmlu_science__subject_college_chemistry__model=qwen3_5_27b,qwen3_5_27b,64,uniform,5501.52837648,1.9575346848761712,0.0,6400,0,32,e277e6b1f0a20ba843689f2452192c8a489984af2e85ed51be5d27f52133ee89,46d047be3a08a753ea5b1807055ee42a8a3fd1c89d7d63323ea1449b456ec33b,f71881af13894ab58ef051bb37189407
mmlu_science__subject_college_chemistry__model=qwen3_5_27b,qwen3_5_27b,155,uniform,12983.093989048,4.725731880377385,0.0,15500,0,64,01068a55ef5dd96b4ee082a64308f43165571ef80f7362afccabeb9675f43eda,255f031b3b3aa1288b134b196e92c02c48da1d0d8dc3f790a19b6ef2eb469f67,7da00da4ea534c669c0c607d57d306f7
mmlu_science__subject_college_chemistry__model=qwen3_5_4b,qwen3_5_4b,10,uniform,314.986365267,0.049106064400406525,0.0,1000,0,8,c1f51414917ab83b4b73c19bdb37720bf758657d2665b9b1e3abf0d50c67dac5,d8bd14f018c1354827705444afeb9dcfaf231961a8c9619d298ccc2c43d22e93,b6e2a9e07aa84dcc917a026686960256
mmlu_science__subject_college_chemistry__model=qwen3_5_4b,qwen3_5_4b,24,uniform,680.129326428,0.11701627166770995,0.0,2400,0,16,b4b2262f6515a936ee95dab2011a460669411914e2c3323a16fb6b9cdaa43ee5,557210ba6e77586d4d1de2f7fbce826c231cf2d961bf82f4d9d7bebc033dda56,ed96f2a49a744521987b4ce270ab45d9
mmlu_science__subject_college_chemistry__model=qwen3_5_4b,qwen3_5_4b,57,uniform,1520.304995014,0.27302389080548145,0.0,5700,0,32,130a3b2494a843fdac28740e8adc509b0ae352ecbad0cc1f8f13919b00ef89aa,be897d63cefbfd829cf064f674798069e216b8a4032823c9cf0f6a02cc2e7638,1f6f87a914a6453e9b5a3840b10713c2
mmlu_science__subject_college_chemistry__model=qwen3_5_4b,qwen3_5_4b,133,uniform,3528.797054275,0.6470122388307435,0.0,13300,0,64,97aa4ce0e7164f1e49d4d16cf5af72b3d291a075b736f68c41ab46f1267116c0,55dd0f14000b4362827e85c4732dd0ae611df0ace42f10a069416d6e5ff12713,dbc42cf35e3d41e3a23da2570658e6ab
mmlu_science__subject_college_chemistry__model=qwen3_5_9b,qwen3_5_9b,9,uniform,334.019872276,0.06810044370261709,0.0,900,0,8,c37b6cb7a4e96889dc82e708e7127e8d984b80dcd58739d0dffc5ae503808450,a11b46854bdb242830c79d935056171345cc16a6d4ffc3aabced35cf5bc705b7,e2ff3454a2ee493e8163dc6cb21490fd
mmlu_science__subject_college_chemistry__model=qwen3_5_9b,qwen3_5_9b,23,uniform,650.023755261,0.1764675609479414,0.0,2300,0,16,b86c3f45f7597af8cf0cc51bbb49e9c6cf16d300f076c3eeffad896a201b222e,c2e98afe7c76a1a48bb0c8347f5ea800381dc39f457c1a37f057ac2b5c1c4415,e3e306cdbd4e47d094476a7146e2ff7f
mmlu_science__subject_college_chemistry__model=qwen3_5_9b,qwen3_5_9b,56,uniform,1503.535323028,0.4313262686235259,0.0,5600,0,32,a4299fbc47eee1d31f2e03a164ccd35c49bf94cceeed8097c5fca09c22f4717c,a23b4bc152611526a6d2588ba8866612777067835884f6a7ccf9544e98b529c0,6e23db03e6434d1ca8bfac9847c3791a
mmlu_science__subject_college_chemistry__model=qwen3_5_9b,qwen3_5_9b,136,uniform,3510.931692559,1.0439090006597551,0.0,13600,0,64,e38ac50d037ab58fe42d7c047b8e00380c47cbe0d6254df80ca354f14403dc3b,b2c5a2d3d87313cf283ba6b4cd5cc6ea9e7afbc17ebf1f331fcfaf870b8a31d1,8468f3ceed044f099f65f9390797704d
mmlu_science__subject_college_physics__model=qwen2_5_32b,qwen2_5_32b,9,uniform,38.80409072,0.017169935045165056,0.0,900,0,8,600ef33dcaac7eb1d7667cf0b4b8296472a90f1688726b837d510063f7eea8b3,648578f6c8ddbcfe4d1dd1dc538108ad73207290c63509cb858ecc7cf3bbe214,b4811682b6584d18a5ee7e7899a99f2b
mmlu_science__subject_college_physics__model=qwen2_5_32b,qwen2_5_32b,21,uniform,71.813453266,0.04038206820101734,0.0,2100,0,16,d562ef4f5bf993786624246a678f062bd83a33de540377dffdf72cbb086a7632,d4884303c2642e6137df0e612a13dc7336c6d6956e9a6da4e4417b0525f7a626,3935d40854de4d25b49e40589d97cede
mmlu_science__subject_college_physics__model=qwen2_5_32b,qwen2_5_32b,49,uniform,139.854669368,0.09409905056658227,0.0,4900,0,32,55a8943f627e81fd154c4cafdd6fb9a9dee457ea3c465fdd1a5f02a173e79b76,2d9e7b89cef5963e39186296cf30ca3d477952cfeafe704c83fac0b122755c49,084de1b5690a44a38fcb0aeac0510dbe
mmlu_science__subject_college_physics__model=qwen2_5_32b,qwen2_5_32b,110,uniform,307.753286137,0.2115183785538048,0.0,11000,0,64,676758f72f09e52721340d1b1fb95e6cae8ecd8d2285983b4a7025ed710b5b2a,3b7938c5f2cbdd182646035ed277e5329fc8ebe453bfcb8a71c63db84a272eac,3a54a9ebd0f7472aa31fd3dbd7e438dc
mmlu_science__subject_college_physics__model=qwen2_5_3b,qwen2_5_3b,9,uniform,0.873928824,0.000720084881006592,0.0,900,0,8,8056ff3b7fd6b7e6079cc2fc71521fafc384e9ba23ca7d4ad260e1987873d76f,324c77e2455a7dfc2c7bc0d93048226a15cb148a04f5cc3ae522604825ca4360,28b67474865e4a6f983e1eaa5ca25ed9
mmlu_science__subject_college_physics__model=qwen2_5_3b,qwen2_5_3b,20,uniform,2.395102511,0.0016001472774144,0.0,2000,0,16,475943a2ccd7de6dffd83854c2b4d6f3787dea3cbd5b7caa806106985989af8a,81fa0b7f12ac872950ea833ab83d3909e90806d0889a1f6db4862c7092d9525c,bf20f714473d4f25987a7b72236de198
mmlu_science__subject_college_physics__model=qwen2_5_3b,qwen2_5_3b,48,uniform,13.683032717,0.003840403082346496,0.0,4800,0,32,10856ad897cb2c68c307d795adbe502e37ed6c70449b6b977697d7d410e9abe2,28781b3df3b289d2e1e53c68cc1e9cd7382f03238ffec877a09f21cc85ca3f7e,f501929812604be2a8b93a0081aac266
mmlu_science__subject_college_physics__model=qwen2_5_3b,qwen2_5_3b,116,uniform,88.455233049,0.009280972048277504,0.0,11600,0,64,9d8c2201f5134beb38b23a55421c7e451143b68025d17682b37d6021e53ef0dc,3b561e517bf61659cdcf61d0e002da65948bf18fffbbb4d78b40aa376506b6f7,40972d84e58447a58a14c22525b8cc46
mmlu_science__subject_college_physics__model=qwen2_5_7b,qwen2_5_7b,9,uniform,1.750863833,0.001690017492502528,0.0,900,0,8,888f742488253def4aef595cdbdcec83b7d4bed5a77cb5ae7800b97be2aff9e7,b4eae59affe74829f466d5e928b9509570f6c2b1c51f1485aa294bace61fab13,8e77f91233244271a39ed70d9552a1d6
mmlu_science__subject_college_physics__model=qwen2_5_7b,qwen2_5_7b,21,uniform,4.065834484,0.003943411974211584,0.0,2100,0,16,50b203dc8d06373e5d59201a0c8004c601eb7fa3b8138b2efdd8ba63657bf19e,dbd5fce5554f7ee86861f2d6ab45494873d47136ce1af05684fd280d1c4677f8,6017d26f6a32496294e61976f83d377b
mmlu_science__subject_college_physics__model=qwen2_5_7b,qwen2_5_7b,51,uniform,15.240019474,0.009576614490691584,0.0,5100,0,32,0b1dd9210f96668b7567783664c2fced1fa3671cb11deacc43c14442900c02c6,4e59e7760fc9d1337dbf6f069adda218f7e608080e7aec2195b03ea54075710f,68f10fc5701e4a23bf600045f67460ca
mmlu_science__subject_college_physics__model=qwen2_5_7b,qwen2_5_7b,126,uniform,105.218716373,0.023660415107710976,0.0,12600,0,64,e2d01335585e750304c734bbe1e767e785edbc7b37596b0123bf0980522b586a,d78f1586aa79ea0162043d693d48f858456c980c8e82be508fe41e12c9cc5481,f4b3de96a06f4e33aa3de595f63d3ef9
mmlu_science__subject_college_physics__model=qwen3_5_27b,qwen3_5_27b,9,uniform,727.436858171,0.24118351910236877,0.0,900,0,8,5995b0fd5ab78fdea7da9257576617a285027017eea7c59626e6f82361f87a51,5a417218e0e13edb7efbe3588de6ca3e925072c0899979e7023fe20c0658b4cd,0f9e32dfb63f4a658a14f4314c8398c2
mmlu_science__subject_college_physics__model=qwen3_5_27b,qwen3_5_27b,21,uniform,1643.275696213,0.5775257826962934,0.0,2100,0,16,768e0e0aef8bff028f4c3e40d611f72bd0107b26849ec3679413c1b39477e34b,e8d841b2175894d4596637f36dcbfb284491281182c87f18d099489f9dc70cec,b80059d45e0d4094b489e783cdd28cd5
mmlu_science__subject_college_physics__model=qwen3_5_27b,qwen3_5_27b,51,uniform,3679.091082927,1.3797057994843034,0.0,5100,0,32,4a2ce1166f35c1645a7bbb9ea25feadfa17bb548f3d11a427005da2a4e7bd112,0390b3e9528403ff5bee57bc39177a208a646ce7caedc0582119d0e8fa6d5bf8,946e0ed994da462086af2b68beca24a1
mmlu_science__subject_college_physics__model=qwen3_5_27b,qwen3_5_27b,138,uniform,9708.237122416,3.7022022554574274,0.0,13800,0,64,03b753204b8a7c98654209097405296ff3991f77d272c599b2ace6e9aa1132af,e6efab01f8385c95c469ba6f08ea020a345cf8d8467be2eec712beaf6f64d67a,8ab3e0e1e5d74a228dd3be28d55d998f
mmlu_science__subject_college_physics__model=qwen3_5_4b,qwen3_5_4b,11,uniform,236.117431246,0.04131266148193894,0.0,1100,0,8,fc6be5c2a7ccb5ebf24799be8bdb04846862d468bb474dfdeb3b4591c50fabbe,46494d42535900be2e3d91b9d1188a8065e3033278a059c94250a38b815c1c2f,9bf18580ddd9499bb94074c7b79cf98f
mmlu_science__subject_college_physics__model=qwen3_5_4b,qwen3_5_4b,29,uniform,581.448712388,0.10957781882356121,0.0,2900,0,16,ff15fcb924861655a0361b726eb91639b85e4011e8a69c9e163ba65379003684,44d8c940ce32ff0ca4e8597a6352210d0fb1642a553c9428a217c691d4f5e3dd,4db0260b8ece4a55913653733fec3007
mmlu_science__subject_college_physics__model=qwen3_5_4b,qwen3_5_4b,72,uniform,1374.803529896,0.2731809898876477,0.0,7200,0,32,7b028650ed92f3131127f553507263b6dc8734444316ff521a5001d1713c6781,44aa065b017c0fa0c23b25f54851123f5047ec829d4935852478e894552440e5,5385931e34914430a5ead781a7021cb4
mmlu_science__subject_college_physics__model=qwen3_5_4b,qwen3_5_4b,173,uniform,3207.2903667,0.649480543878701,0.0,17300,0,64,2df53b4a51596d0808da6939a0f14eeb78d52dc7ef10af2ffc72deb7848bcd7f,fcaaad27c7274f20fee6e1717aa279630518dab17d6963efeef24d5776144c96,9af0ad26d5bf485c9d1f4605ac3a7dbf
mmlu_science__subject_college_physics__model=qwen3_5_9b,qwen3_5_9b,13,uniform,296.796170553,0.07338021986404966,0.0,1300,0,8,def25d004072ade5e51efecbe8470a00bc1a0fca86ba5afeef1e59ae53698f11,b9b817a8f64da9b2356ba20d48a5da35902edaf3c4b9d172bf3ed448d9d02046,95b2598b384445a695bfa23f084c4ca1
mmlu_science__subject_college_physics__model=qwen3_5_9b,qwen3_5_9b,34,uniform,598.11502146,0.187530143998123,0.0,3400,0,16,90084dda41d46ae4d98dfcbe9dc37e74142d6a0e82323b6ff708fd1348db5c24,d2d0f7dcb0771789b40048a455ae5a8b64a86e85c997e4755d8d6c446dd13ee7,aaa680f6de4247e096fb00626f53eba6
mmlu_science__subject_college_physics__model=qwen3_5_9b,qwen3_5_9b,81,uniform,1356.794070659,0.4456105984943063,0.0,8100,0,32,81be83910f05d196ac9803e2ca6aa5c8ab5905ea59c9d6f009f99db7dfd89fcd,2841034f406be1dc206f073d32610d3275b8cea16827ac51a02fca9e2fb9badf,f58e63dc515649fc9e358a1220299966
mmlu_science__subject_college_physics__model=qwen3_5_9b,qwen3_5_9b,191,uniform,3136.11640751,1.0503737322596187,0.0,19100,0,64,78159af9dff4a0c05f9ac8fbffc663b93fec926c642547099bc8dc1932cabd54,aefb937014fe709e476a54a5e9a2a3c27d2abdcf7f2aa74a27dfe7efb622a542,2c9b8409f30d4cea81d4e6ff56d87607
supergpqa_science__field_biology__model=qwen2_5_32b,qwen2_5_32b,9,uniform,42.442427671,0.01711451679623168,0.0,900,0,8,b9991bbe157bae55d98a93011eb96720bbb1068b6fc24718de0a7bb406475380,426f68defb0d790b533cd3233deacd5588b544841350be11177afc9e1c184437,6cb8b3d1b80e455a987f6546206b91f4
supergpqa_science__field_biology__model=qwen2_5_32b,qwen2_5_32b,20,uniform,67.878183441,0.03805472864737075,0.0,2000,0,16,6277155f162ae9c2cbbdbd18a988d20adfc01fb9dfa3fcb08827f1b1531ba697,f8f33c2f5611b07631baf2d26bae0a2af5b57039420ca993bd23eb628eb25852,11053b3333aa4d91a9968fa3c5e7a4ad
supergpqa_science__field_biology__model=qwen2_5_32b,qwen2_5_32b,47,uniform,126.313529515,0.08934559761822924,0.0,4700,0,32,d8da3e2d7dd292d2189422cd0bdd5f642148519b735958b63340965c5f9ec72c,6f749772475eaef15438bb62ce07b28938e70c8a3117c64436c63f8f05dcc52f,9bb8904b1db444cf83b4234203ec30ad
supergpqa_science__field_biology__model=qwen2_5_32b,qwen2_5_32b,107,uniform,262.840211019,0.20412996434188901,0.0,10700,0,64,2c676e911a772ad4413fedcef18358f85758e2e0c1273e20ffe0592ca950b199,67b414f0aa4d78b6479737a10dc9842eba52a8fd00659a51125a830dc9d662e1,f263eb1e085e41cb9cbaebc609f6a1be
supergpqa_science__field_biology__model=qwen2_5_3b,qwen2_5_3b,10,uniform,4.033064557,0.00125665521123328,0.0,1000,0,8,227a91f02d5ccfcf362ef1b088caa65c5f57186bc69395562bc03026e5c07f9f,86aaa94b101a4395606dabf3700e6ae8d977f7e291c1c3930348ab31c5014bb3,eb79b128ecef46049048af84f5562ab6
supergpqa_science__field_biology__model=qwen2_5_3b,qwen2_5_3b,27,uniform,6.906508887,0.003396084902682624,0.0,2700,0,16,403e20f8fa77fb8630094c4d2b39843751c6298f04075ad16c6b32e9a7b72adc,2a52bb6cf6cf068c9c83196d975a92ad6ecdaf5f82bc6dd6cfc8ec8e15c67c52,4db0e6cbea734096b419e822bc8d3828
supergpqa_science__field_biology__model=qwen2_5_3b,qwen2_5_3b,67,uniform,89.927597024,0.00869342666452992,0.0,6700,0,32,63a0f86a0467fbf5a9612d95885c30f4b8d95a7ba93e81f0924ea4c7489efe62,f619dd14a9687a8c7c592209925164f0fb44ccba73696dfbf844545a3a7e3305,60bf3fe81aaf4878b52c6457567c8605
supergpqa_science__field_biology__model=qwen2_5_3b,qwen2_5_3b,170,uniform,235.392392656,0.02162184988577792,0.0,17000,0,64,881fc2d9ce02686276d53b4075c9d9f5ef021028b5a3db232d0efc31301dc25c,0c8931a03600200d24a43faabeb758d5f433549c755bc870afd7344844ee3c7a,b668c09d528c4de1a4e3ade3576b7b9c
supergpqa_science__field_biology__model=qwen2_5_7b,qwen2_5_7b,10,uniform,2.831126763,0.002865325513465856,0.0,1000,0,8,a1af2dcc1aa0056c3489385f6f2f35759aa89a09c9a0fb72d4aebba164cd64d6,9aceaf5c95c9d72365e96869274f1f5e22b497e1fb98751829e260b35d5cd49c,19f62608a30545a88d302da2454fecaa
supergpqa_science__field_biology__model=qwen2_5_7b,qwen2_5_7b,24,uniform,6.717266016,0.0068769292884992,0.0,2400,0,16,44f1407948bb4fdb418014ed998a913faa1f9a03afdc0b541282cf96162489bf,184957bcee803901bd5bd64e2a97dcaaceebe181d2ec693ea5e99b8f7a3096b2,5d459104d352487eb0322585f15e2958
supergpqa_science__field_biology__model=qwen2_5_7b,qwen2_5_7b,57,uniform,20.04338187,0.016332457753780224,0.0,5700,0,32,511f859c95f197de3c849ff0e19020d4345814dcd224526543cc8aca7e84689a,d1773211cd9b782b6c1a8cb2e38e16526a4d2417e62b8fe70b019b48d3b14dfb,303b597b08f243f7b3ae55761d687c8b
supergpqa_science__field_biology__model=qwen2_5_7b,qwen2_5_7b,141,uniform,134.582956503,0.0404005989173248,0.0,14100,0,64,9b34d0fa39b5a49d53086a7012859c23fca89da21d25ba39d3efc663756e2487,e533cb9955000229f10f604d25d3c0d0a1be628c37c1df678d289f414646781b,011e71f7b43d4c808828fb9d143927dd
supergpqa_science__field_biology__model=qwen3_5_27b,qwen3_5_27b,9,uniform,1129.369610281,0.3292948823487744,0.0,900,0,8,7a4588ed798578a6c0cab9b4ccaf963196b8d93ab381bf8796466b585ba72c2c,2171d5b305498f3ab7e0058b931423fa84e4fcf67fa458065638bbeb2147c1c1,7ccd2cdc179f4009866c18dd398ca068
supergpqa_science__field_biology__model=qwen3_5_27b,qwen3_5_27b,19,uniform,2072.304063162,0.695312783594069,0.0,1900,0,16,c75f8dd01ea66b929125a19263f3e3972871b0b3765580713f339dd376b63c5d,32872eed69f748e7ad339e2ed550e2e1a255de7d60b4b3f732649a8f63caedf5,55ee57d9738d42b6a5ca7ef1bc1c1d49
supergpqa_science__field_biology__model=qwen3_5_27b,qwen3_5_27b,43,uniform,4472.813966565,1.579958447160534,0.0,4300,0,32,2d093ccdc4a5801c4491e23802af813318be4fe50173e7a4ae07c578c3139eda,9743a911ff3d1d36dc8a70dc49b0da304da2439f2d7b7cdcae73281e738a0062,1bd72948ee43449da9e733da643fcc6f
supergpqa_science__field_biology__model=qwen3_5_27b,qwen3_5_27b,95,uniform,9649.13424569,3.49718361829384,0.0,9500,0,64,f75e22c7017aad0dd69543b98ec0e09b67a2a9ba883a452eae6d725949f5f3d9,7243700a4ddc0a1fc05a3d3d16d4d914897801c137df6de8d3f74124a6b95be2,3cff77c7676d4b9b872c385ca8340dec
supergpqa_science__field_biology__model=qwen3_5_4b,qwen3_5_4b,8,uniform,300.219091192,0.04283348674646221,0.0,800,0,8,7efa4ad3650f1d12a8e8f5363fb3857d42fdbe9dd04ba8f8d3c6b9f3aa0457d8,4c741477f23aaedd555ba0ba3d2999136611bc67073a081810d56d7738def892,4bb68e43d2b042b390ef6d1cf2295fb0
supergpqa_science__field_biology__model=qwen3_5_4b,qwen3_5_4b,18,uniform,570.326287822,0.09646859983339111,0.0,1800,0,16,83998087d08270c6113e5db5201fa09cb413e515fbe51b8907825cc3c1d04bb2,9f56b3c535d459a58193df834ec99279a56344f24d917cd3b68b0f72f6dd2c49,0a28e969a05a461982f05c0aed6cb9ef
supergpqa_science__field_biology__model=qwen3_5_4b,qwen3_5_4b,39,uniform,1203.576170987,0.21019589523084697,0.0,3900,0,32,f32cf950b6c7ff05d5342e7f48e26b2d4788067d08962f836efe69634d93c593,8668a270137e5ecb2738512d6ba732ecad876bc989b7a8998fd8b5d06fd2cf21,68221c174e2b4ecc972856afafb28b33
supergpqa_science__field_biology__model=qwen3_5_4b,qwen3_5_4b,85,uniform,2493.068079656,0.455179496979583,0.0,8500,0,64,d9518ed296996690652aff14fea0df174303f02367ef6b36ffe0d992f508be6f,ba168414799531af9691d18ef159235de2fb1ec60797d50935789c7861f75064,fdc7546441b144d3af982b1f3bf75d06
supergpqa_science__field_biology__model=qwen3_5_9b,qwen3_5_9b,8,uniform,319.772476027,0.0730045947045888,0.0,800,0,8,a0de227dc2eeaa3239fa388c2581307e15a15ce3bc5e26f8792e4ab75acd9c57,ea6ebe70120ccf72464a89a793fdb69c97a838056bd72db6dee5b6d52c189b7a,1461a29d189046cf996227cc78abe734
supergpqa_science__field_biology__model=qwen3_5_9b,qwen3_5_9b,18,uniform,624.298015517,0.16771143346353767,0.0,1800,0,16,df94bf845c9222237931d9e8c0d5038ec9dc2fb2a53a8b44e60932ae521e1449,f785d5da0a39ab64c9a610ba773228bce2402852ea5f5e50e809195723ccc1d4,0749bc5e190844f88c2d71305c7e721f
supergpqa_science__field_biology__model=qwen3_5_9b,qwen3_5_9b,39,uniform,1292.876752695,0.3648152608673034,0.0,3900,0,32,39bf042190cad6f17a25c199a0069050d68544f0411ed8ef116d7b6dd15f7c35,55c29736535cbef821e37a2baa69d30eb53b6adf805e0c2603f3b5f82f18e46b,e0646824bb054eb4aabc1eb1743d408d
supergpqa_science__field_biology__model=qwen3_5_9b,qwen3_5_9b,84,uniform,2662.730709025,0.7813033523029452,0.0,8400,0,64,1016c3b8d5c168ee0df3b872bf9c6b9d6f7d337e716812ce6d3a52db53806d6e,6e227f578a72206929ff0b5eb6aa1f2e48e8056f8f5e8fa1e0caf49be4f9b5bc,7253f76c42f846908a750fea4f850345
supergpqa_science__field_chemistry__model=qwen2_5_32b,qwen2_5_32b,8,uniform,79.28316226,0.040674208192546815,0.0,800,0,8,de240f224562fec877a2da4ed517d0847116145b24ceb4135710e8331616f3a6,25ba0303e5543a314fb80f973ea7a854087d96c225d0a6438482a85ac79d3f6d,c83cc8d662464986883ac14d69e19570
supergpqa_science__field_chemistry__model=qwen2_5_32b,qwen2_5_32b,18,uniform,158.38717823,0.0909711630045266,0.0,1800,0,16,cd204d69b83b68f329f8217fdf2ff8e7d32b3b745f22f2fd394371389095f345,d5745e223eff1bd5feebcd8337a5cf0fa2fe76ff7298507a3335685d325a583b,7edaefd16deb47bcbb346d7153835418
supergpqa_science__field_chemistry__model=qwen2_5_32b,qwen2_5_32b,38,uniform,697.768576993,0.19587340409711615,0.0,3800,0,32,f8fcd0a06dc3d304f6fba791be4def120161802f5adf14473a0ed6123a141366,c02557b125c456616f3f2361c467cb056921d07f407e63ad705f48e0452de811,d6ae40e917c643dc9ccbe8d115016fdc
supergpqa_science__field_chemistry__model=qwen2_5_32b,qwen2_5_32b,83,uniform,923.676432404,0.42560719146808523,0.0,8300,0,64,70031da530b90ed65270b8f55812124dbba07faf47717b5a2bdc18e753b04c50,f1ac408ac0e208512e8a48125357ad0882bbc285bbda5c4bbb9ac10fe88c9b07,6a57c127021947a182fbcc8aac226504
supergpqa_science__field_chemistry__model=qwen2_5_3b,qwen2_5_3b,8,uniform,7.676804214,0.001746821099610112,0.0,800,0,8,8194d0b6959d814c33bfdc55188ca7aed496cf7b7100196b0f7d278183eba57b,e051c029314f2da8aad37150caa31899474863587ff87cc7766564dae14a6c7f,1ddccc84295b42e4bf1ab1959f8ab21a
supergpqa_science__field_chemistry__model=qwen2_5_3b,qwen2_5_3b,19,uniform,66.639880056,0.00432941402181632,0.0,1900,0,16,0a1dc3f69d279e5a2378885dce2b6de921eca38c83ddbeba99fc0cde8ded9095,6648d1d9770a7eaa4063e99f8d5ce3f1d9d13accac187d0bc53c186b4d4d44f9,205833262f1d44038cf8a72230c581be
supergpqa_science__field_chemistry__model=qwen2_5_3b,qwen2_5_3b,43,uniform,82.144088857,0.010072757977595903,0.0,4300,0,32,b1a378564d4a2afa3e296cd279f69cc913fb507cd2832444cc867b5b74d76eb4,39442f6af906d12c00ea3e40291fbd6cacbf3b6eaef2aada669d22d2b6ea8924,ea55b5ea87724e6fa0d6a5781d00b56b
supergpqa_science__field_chemistry__model=qwen2_5_3b,qwen2_5_3b,97,uniform,130.979568342,0.022261762940215295,0.0,9700,0,64,32bfb4bd978470bc92053875028e30454f5d156ca7583f651d94ad780786b1ce,7236ceadc075423c03e7fca966fc4c4561ca7a5cae3209ff6be94b842e9a98ec,d2fa0790ca6b42f681d01e2b20a1f175
supergpqa_science__field_chemistry__model=qwen2_5_7b,qwen2_5_7b,10,uniform,8.475118926,0.004244734594845696,0.0,1000,0,8,7a028b26eacea88b89932bf7df486dc4261c451f53eb538f85324b6261cf0477,23729856fd7d12e28a31e5ec4855802c4562cc59a35e246fb2d5642933bbb3ed,33f70fb5785f479bbbc36805f016ed60
supergpqa_science__field_chemistry__model=qwen2_5_7b,qwen2_5_7b,23,uniform,15.789342055,0.009741496583512064,0.0,2300,0,16,920c00cb2b7bae6b88ca6de6924c69d3fe2f247c43bbacc187b318d6c273d9df,36a3b18c0117b69f4f2a1a0779caacb20eb1c57ca4f01306c2e2da632d782dd7,0744c869b82949e58a48c0e55a413058
supergpqa_science__field_chemistry__model=qwen2_5_7b,qwen2_5_7b,55,uniform,28.256036288,0.023304733321010174,0.0,5500,0,32,e422ddf779742e5a7e28d38b86a35b23bedc0a9f5cdc0b09493f75b0c3f7da84,13713f403cf251ae6df9af8c1bf3a1451838f229342f08ae74eed061a67d2543,3f084eaf6c2d43e5987538f5650f568e
supergpqa_science__field_chemistry__model=qwen2_5_7b,qwen2_5_7b,131,uniform,201.113697599,0.05654087001203917,0.0,13100,0,64,9ba8524a7aa44cdd50ca00ff0c370dc0a0c7a1341bc8b5c0eecdb32b783a0649,6262cd6af589b8369b086e1268635288e17e1fe6d50980513bd37a2ef9ebe321,4e9e537791f94836a1cb3a398c166fea
supergpqa_science__field_chemistry__model=qwen3_5_27b,qwen3_5_27b,9,uniform,1603.321196264,0.4875033296151204,0.0,900,0,8,4cf33bd88b334febf35258eb7b4cdec39fa445f793947178ade05f0e550ded48,361c5afb9fcbeccba7b82ef2ee5de7486220cd5a8522575daf8ed0c5340c4438,a56e575a20b5482780751429a9dd6ae6
